id	description	37C_B1_G1S	37C_B1_PM	37C_B1_S	37C_B2_G1S	37C_B2_PM	37C_B2_S	37C_B3_G1S	37C_B3_PM	37C_B3_S	47C_B1_G1S	47C_B1_PM	47C_B1_S	47C_B2_G1S	47C_B2_PM	47C_B2_S	47C_B3_G1S	47C_B3_PM	47C_B3_S	50C_B1_G1S	50C_B1_PM	50C_B1_S	50C_B2_G1S	50C_B2_PM	50C_B2_S	50C_B3_G1S	50C_B3_PM	50C_B3_S	52C_B1_G1S	52C_B1_PM	52C_B1_S	52C_B2_G1S	52C_B2_PM	52C_B2_S	52C_B3_G1S	52C_B3_PM	52C_B3_S	54C_B1_G1S	54C_B1_PM	54C_B1_S	54C_B2_G1S	54C_B2_PM	54C_B2_S	54C_B3_G1S	54C_B3_PM	54C_B3_S	57C_B1_G1S	57C_B1_PM	57C_B1_S	57C_B2_G1S	57C_B2_PM	57C_B2_S	57C_B3_G1S	57C_B3_PM	57C_B3_S	sumUniPeps	sumPSMs	countNum
O75347	Tubulin-specific chaperone A OS=Homo sapiens GN=TBCA PE=1 SV=3	0	-0.027730137840999092	-0.03707715924439903	0	-0.05130553366750057	-0.0029791979447004735	0	-0.09965094886019976	-0.09613213174890056	0	-0.1676996408224003	-0.07101472787539898	0	-0.08434556488789902	0.04728853079799933	0	-0.20699683988029882	-0.00789620422299997	0	-0.03520890521989983	-0.014396780685800081	0	-0.021518982659500807	0.023146142679399517	0	-0.04493102155390005	0.026902859240900412	0	-0.09234327870209924	0.012159156869099519	0	-0.03459563562720014	-0.08304892499829997	0	-0.09943687035930004	0.01165424104270052	0	-0.07679681446800046	-0.03474251128210071	0	-0.14577695336610041	-0.037821103306599824	0	0.0536794597395005	0.12069986340910077	0	-0.12361942132710091	-0.0849458190256005	0	-0.0687158992625001	-0.028814850593299468	0	0.011098453168600031	-0.04511856689429905	7	80	8
O75348	V-type proton ATPase subunit G 1 OS=Homo sapiens GN=ATP6V1G1 PE=1 SV=3	0	-0.05568069998921921	-0.042399911417309255	0	7.616123215203885e-4	0.041496717729719634	0	-0.008669252481009693	0.0035746264498115465	0	-0.27319007822030983	-0.10568486384415898	0	-0.11611070610078933	-0.13841714408660977	0	-0.27985440432287945	-0.06231115427384992	0	-0.055384784506971485	-0.05946549620118091	0	-0.017448224150529157	-0.04897099494527879	0	-0.06445149478603085	-0.06312169091155084	0	-0.06796940668751894	-0.07054857461696962	0	0.028918325237389908	-0.07881209740062012	0	-0.04435108908509022	-0.04425373958511969	0	-0.03750227017094154	-0.06049992562083162	0	-9.173955482033591e-5	-0.006099185803819296	0	-0.040621113364670336	-0.024629799145900577	0	-0.08347254476388066	0.05694858129528946	0	0.006569660970839664	0.06083357952888946	0	-0.11989364329881091	-0.0455261810426304	5	23	5
O75351	Vacuolar protein sorting-associated protein 4B OS=Homo sapiens GN=VPS4B PE=1 SV=2	0	-0.09222356889853955	0.003352984991499497	0	-0.06162784758979001	-0.040375047884030124	0	-0.020550543474389116	0.03477867224925113	0	-0.08746659573512972	0.10732347870503034	0	9.323973129085061e-4	0.055887869554009484	0	-0.07149526524445093	0.0925628760781585	0	-0.01275209982231118	0.10736710989522891	0	0.09648922015212946	0.07102984543032953	0	-0.008903206867421076	0.03980240728138895	0	0.0801906923479887	0.06397868888134894	0	0.26978024257268984	0.27430049709276005	0	0.12061420439349924	0.17590213659507903	0	-0.07335186180201969	0.09126110874201032	0	-0.01083744456725011	-0.07672281842310014	0	-0.05788469131706009	0.023542620232760214	0	-0.0338185261906796	-0.03995205466656948	0	0.042526226444850046	0.0011892033466498475	0	-0.07428718961846048	-0.04675377709664996	10	54	10
O75368	SH3 domain-binding glutamic acid-rich-like protein OS=Homo sapiens GN=SH3BGRL PE=1 SV=1	0	0.001980631811401068	0.010082648360899782	0	-0.08791842289759977	0.13886851916389986	0	-0.0044770960268998294	0.030842027659099713	0	0.05875223582159883	0.017919211698599113	0	-0.004200516141001032	0.08891188090900037	0	0.1366503589657011	0.1263270085121011	0	0.08854536843199945	0.06401908594349948	0	-0.02330169283030159	-0.0360249483583015	0	0.3026084981785999	0.2549111204492007	0	0.09932829493849837	0.05052734206419984	0	0.045509099615200554	-0.01920632756709928	0	0.05231317126119883	0.022747046638498247	0	0.13534120083500056	0.015442425892599587	0	-0.01166780569209891	0.09333402720150019	0	0.21621774352060008	0.07145640226979921	0	-0.0830212952610001	-0.1447609111299002	0	0.018278704411899938	0.11567264796640053	0	0.0389734870790015	-0.07424101970799946	9	73	9
O75369-8	Isoform 8 of Filamin-B OS=Homo sapiens GN=FLNB	0	0.05511545183570021	0.017600522419000342	0	-0.05379302419079934	-0.005489744719399781	0	-0.006438184539099723	1.7438365139987866e-4	0	-0.019545555699899353	-0.00910061557149966	0	-0.04667052488199985	0.06813719435329979	0	-0.07517406279310102	-0.02037800738840012	0	-0.02012116941719988	-0.011331030231801265	0	-0.07022189888399843	0.02352068585260092	0	-0.11222851513529974	-0.004219139290499996	0	-0.039938035126699134	-0.10297897671379985	0	-0.032300596910898705	0.04142427313240127	0	-0.09846777241479998	0.05801291784829843	0	-0.13292224253100038	-0.26416989041250005	0	-0.053898985500598684	0.04472996529180051	0	-0.21937697434089998	0.07471051109819982	0	-0.09365040876959974	-0.27197224443430024	0	-0.152257870230601	-0.03036666985100034	0	-0.1589255502049003	0.15135174721810074	89	472	89
O75376	Nuclear receptor corepressor 1 OS=Homo sapiens GN=NCOR1 PE=1 SV=2	0	0.013531030605099303	0.02259843272059925	0	-0.043093214874200925	7.953574571004651e-4	0	0.043268938769500664	0.06071146876869982	0	0.17443889620578013	-0.10172229831563939	0	0.16729961818439953	-0.013136097446370343	0	-0.02471624485053958	-0.14310236193091974	0	2.4219324935081943e-4	-0.028912575175809252	0	-0.017785762513410575	-0.13909262254758126	0	-0.09685288189115049	-0.16632401516465123	0	-0.03248478818527012	-0.006913169442499978	0	0.04421429091450868	0.04140356917941901	0	-0.1897746689775115	-0.102667044553991	0	-0.01380221171051943	0.0700089804395212	0	0.01967565910960012	-0.07838857584934011	0	-0.15143794432954039	-0.0446953231429994	0	-0.01428461320240082	-0.05347052814384057	0	0.03505576495460083	-0.007600719380469911	0	-0.05612859839506967	-0.044392376761370755	23	70	21
O75380	NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial OS=Homo sapiens GN=NDUFS6 PE=1 SV=1	0	-0.07961155271896914	-0.01697123312406923	0	-0.054032921150609425	0.0301749447325097	0	0.005390489658660513	0.011256214912210183	0	-0.10751346943823847	-0.12758096257102913	0	0.005431186914590214	-0.0877921036838103	0	0.06431978309452013	0.06866266173379998	0	0.023887899573910687	0.006041828207820288	0	0.16430907788899063	0.2189198311529399	0	0.1720651679762213	0.1319158666361897	0	0.16993562161748166	0.03783832809123133	0	-0.010798885670070035	-0.09545871633738123	0	0.13533843620144914	0.08058426690345044	0	-0.025943635434819257	-0.06024301891952	0	-0.041436063011909496	0.05227400413330052	0	0.1339945485940408	-0.12286488033088894	0	-0.032641968833511115	-0.07679515696463035	0	-0.15547739860618037	-0.12734335149801979	0	-0.0030716885709693997	-0.051170833062219145	5	15	5
O75381	Peroxisomal membrane protein PEX14 OS=Homo sapiens GN=PEX14 PE=1 SV=1	0	-0.13330123145722972	-0.07053098362152888	0	-0.2734382085260503	-0.292812005192161	0	-0.3139505040492985	-0.11044552922973949	0	-0.23443757928127962	-0.02979552347153991	0	-0.3839276958179898	-0.21267876394946938	0	-0.45945479906791054	-0.09529943586763956	0	-0.16757328381187975	0.03381060373489042	0	-0.261000768615399	-0.01878208577919871	0	-0.16576448773562014	0.025357778515399332	0	-0.26900054389787975	-0.032984807291169815	0	-0.17993429427744978	-0.1348916741094186	0	-0.3317343986547794	0.026702632387529235	0	-0.22252400599796118	-0.11623047145480037	0	-0.11109810084867	-0.11052861262388092	0	-0.2909408752061715	-0.09427420747972093	0	-0.12628279431099898	0.05319606398713006	0	-0.23857167075846952	-0.17484350674187965	0	-0.5516276502943906	-0.15298169535520145	5	12	4
O75390	Citrate synthase, mitochondrial OS=Homo sapiens GN=CS PE=1 SV=2	0	-0.03681760137430068	-0.02838806383249981	0	-0.0957116371683	0.03691826797550135	0	-0.12414738344199883	-0.03968037001789959	0	0.0016633150437002087	0.07992161629550054	0	-0.016101264048399955	0.07416020970240034	0	-0.07501331250080057	0.04112398091320024	0	0.19500728811479995	0.2255745100073998	0	0.07908544301380083	0.19217995567990087	0	0.09972969642210039	0.2139765914409999	0	0.16920216813010036	0.3421057604411004	0	0.12826899025179905	0.2634612235569005	0	0.16777985061579948	0.2796316173184987	0	0.24668360763419983	0.5305407129122006	0	0.15038365116219943	0.36842616733239986	0	0.15276469308469842	0.40501454053199915	0	0.14275138113599972	0.7407587164228993	0	0.23686659258940068	0.4945324908249997	0	0.07268843839209893	0.2999388124991995	14	140	17
O75391	Sperm-associated antigen 7 OS=Homo sapiens GN=SPAG7 PE=1 SV=2	0	0.04553529236998877	0.08691061195233907	0	0.04346836008044086	0.11280152315544001	0	0.06418370047300037	0.021866401175431704	0	-0.1357618846656088	-0.04008144275047876	0	-0.06236129885884978	-0.09595860023769909	0	-0.00996163446342102	0.07935264036145995	0	-0.02540259858155025	0.036578047088939414	0	0.016880218210920006	0.0759242094230892	0	-0.019807858356109875	0.03659695134921037	0	0.057986168513050274	0.016839455796398894	0	0.10911859627509912	0.0962214660728904	0	-0.0014097726357800155	-0.052585906860610265	0	9.569110704994443e-4	-0.060278894017500306	0	-0.07163083636649858	-0.043473700772699075	0	0.09925297249909981	-0.10844406872139878	0	0.14294051919869943	-0.0640564906349006	0	0.07359498491389971	-0.008500270983800462	0	0.07000834763229946	-0.03661150252330003	10	28	8
O75400	Pre-mRNA-processing factor 40 homolog A OS=Homo sapiens GN=PRPF40A PE=1 SV=2	0	-0.026287927199970085	-0.1244342481416485	0	0.156878037298549	-0.026210634245369846	0	0.1367174332319987	-0.05736560856836981	0	0.21752138620959016	-0.1917334992625399	0	0.17272501923324057	-0.12458851172774033	0	0.18685566136009868	-0.0866525777820204	0	0.06552599446695062	-0.13785959072060017	0	0.009677523479361128	-0.15925367684418035	0	-0.09552739075705041	-0.19623597767085066	0	-0.09583258208756007	-0.15641820016217878	0	-0.1804724009949492	-0.07007702033213015	0	-0.32011705574024063	-0.21774628385001016	0	-0.018020029603199816	0.06619237897053054	0	0.030321006407090678	-0.0921800495290288	0	-0.18201674065634066	-0.06531593931586066	0	0.17469604798408866	0.03211892268251937	0	-0.10632976340398947	-0.023852947929849933	0	-0.10501947231204056	-0.1405253246595901	11	31	9
O75410-2	Isoform 2 of Transforming acidic coiled-coil-containing protein 1 OS=Homo sapiens GN=TACC1	0	-0.20173890902809966	0.022142017541000314	0	-0.10752253330390005	0.03497430695959913	0	-0.23244212409569975	0.0197827830388011	0	-0.2692662674188995	-0.025526277845699497	0	-0.14704153477729953	0.05472327549480127	0	-0.25220009482030115	0.019623607326899162	0	-0.22782330902384018	0.07330466582649997	0	-0.2696964136789699	0.004500433582499852	0	-0.2434179613305698	-0.03230156978809973	0	-0.2354573030641003	0.08190183909799842	0	-0.12345734378919992	0.036719371085400354	0	-0.19897543571430099	-0.06295155125349972	0	-0.2651752779754002	-0.022345167373099883	0	-0.13080479069009954	0.06904107683349991	0	-0.2486410427167005	0.07063960476659936	0	-0.2776115426709005	-0.10626127780830075	0	-0.16148680595629905	0.028749034936300433	0	-0.2232043939602999	0.04302637607279891	17	52	15
O75419-3	Isoform 3 of Cell division control protein 45 homolog OS=Homo sapiens GN=CDC45	0	-0.09868378197340988	-0.0308356732702304	0	0.025563534820770784	0.079418732285081	0	-0.06449314691550079	0.06181776910676007	0	0.036473743223570665	0.044415309694730176	0	0.22148905364092997	0.12805033753442974	0	0.12450787892117976	0.020114003293239868	0	-0.07154439738534002	0.04022194046598049	0	0.0407902589906195	0.009112141589089795	0	0.012848965165040305	0.06753756089784968	0	-0.017719234468659195	-0.03192371708742936	0	0.014375932605379838	0.005315617409679341	0	-0.040217955314670206	-0.04825978254280017	0	-0.07756772742949991	0.029598951164279796	0	-0.014360170859049504	-0.03757448447777989	0	-0.12139846935373022	0.9613092982916402	0	-0.03259325746440034	-0.027949484052459894	0	0.01900430606518988	0.11091508886415902	0	0.004888641994270415	-0.008637243231799374	11	36	10
O75436	Vacuolar protein sorting-associated protein 26A OS=Homo sapiens GN=VPS26A PE=1 SV=2	0	-0.019308211648199958	-0.011981963300300436	0	-0.008261499160500563	0.029648604585400307	0	0.023013740397098914	0.02490839310769921	0	-0.026813389427100986	0.010335344764499155	0	-0.061069214729300825	0.029199927325299413	0	-0.06660092150560004	-0.014153639994500367	0	-0.056913741303000975	-0.03668325728540012	0	-0.005879221775900945	0.10791642394169898	0	-0.028910065048901146	-0.008998307029299824	0	-0.05804826660719975	-0.006304511244799471	0	0.033766846685599816	0.03494058906290043	0	0.03633749971430156	0.031881552891499965	0	-0.062086948695400324	-0.10440509483199989	0	-0.008392105277199136	-0.011147663905799021	0	0.009479943472699759	-0.06507572703170084	0	-0.02794759087489851	-0.13801035819319907	0	0.030540034418899964	-0.0202939927374004	0	0.09661424159880028	0.04212409436290088	12	63	16
O75439	Mitochondrial-processing peptidase subunit beta OS=Homo sapiens GN=PMPCB PE=1 SV=2	0	-0.029881915750999966	0.08049417977110096	0	-0.0375621732107998	0.03962876669820048	0	-0.11532103317090048	0.028530796466100128	0	-0.053783674383200974	0.10163237319889973	0	-0.11894809674480022	-0.08329649715340004	0	-0.12830123415219852	-0.02538373944239858	0	0.07248449780390054	0.03846758691820007	0	0.10582446000209877	0.06774419757089944	0	0.07675506438289936	0.09231244287050089	0	0.1505928489461006	0.13649307479639994	0	0.30688487810559906	0.22713648885259907	0	0.4008086081248994	0.2924613595859	0	0.10698325265451025	0.03544282865438042	0	0.2824415996010199	0.22128706654851982	0	0.18802315495083022	0.21171683398972974	0	0.2020009527199491	0.14735435091759008	0	0.15504732669672983	0.102948157782631	0	0.13353938654337938	0.11301987129949076	19	121	21
O75475	PC4 and SFRS1-interacting protein OS=Homo sapiens GN=PSIP1 PE=1 SV=1	0	-0.1789533905921008	-0.01428552488749979	0	-0.17921335549340078	-0.06685330889539998	0	-0.2866121681256004	-0.1515933731863992	0	-0.12306952504289903	-0.04989936937299966	0	0.04007588256689942	-0.021068833879700932	0	-0.10119068203550086	-0.11062231316840077	0	-0.04056247132199964	0.028196256543299825	0	-0.01730666550149884	-0.08830626360669847	0	-0.17804138202480146	-0.14022550740840067	0	-0.057508532452500205	0.06956977223459937	0	-0.04740685746200057	-0.15543655037379978	0	-0.12450306801659927	-0.2267071728578003	0	-0.004768847203299842	0.19521671841640043	0	-0.10412274250450082	-0.1071699276178002	0	-0.07098261248050086	0.036591828474099586	0	-0.11879871180100032	-0.10606256633229982	0	0.04222194140589863	0.25672352554959943	0	-0.19103937531540005	-0.2124760804626007	19	90	21
O75489	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial OS=Homo sapiens GN=NDUFS3 PE=1 SV=1	0	-0.15023221574542944	0.03466412271479058	0	-0.18654098608832115	-0.038366927583330934	0	-0.1800115105534399	0.03664340215586037	0	0.003327323492190004	-0.06024438787200026	0	-0.2850189410917796	-0.11089620092181995	0	-0.27148597194644	-4.313431745703866e-4	0	0.042795948715840026	0.004338525582600283	0	-0.15573122245645976	-0.03563351512040924	0	-0.06464994626032983	0.07444709513329961	0	0.053863699844860946	0.03147505649370963	0	-0.04513830123119078	0.06654452457761906	0	-0.2535927840268304	-0.04289258951074082	0	-0.006151361033019498	0.038823965942199834	0	0.04053964040035929	0.07039743636159024	0	-0.07136391401481035	-0.05679733574528001	0	0.016191223672070265	0.08509011949434075	0	0.02559174488395044	0.03536259229505134	0	-0.09752275083740969	0.008983548836230426	9	26	8
O75496	Geminin OS=Homo sapiens GN=GMNN PE=1 SV=1	0	0.16509262794108892	0.09499566163087003	0	0.06962475966948034	0.12618430783789059	0	0.079963792301049	0.07645031640752897	0	0.16178375681842994	0.20164330822740162	0	0.05578699983325919	0.1710417723893798	0	-7.429630116195796e-4	0.09647436668485909	0	0.08072644180676924	0.07661784344720957	0	-0.03016653013694892	0.10264829013162036	0	0.0014821397598190345	0.023300198958189355	0	0.13686789071240035	0.0892339700495004	0	0.10482377204649929	0.14573098092999892	0	0.05944326944220002	0.034803751420898976	0	0.1791611767873995	0.14449010626210068	0	0.1344554765423993	0.1306899531225003	0	0.1284350938129002	0.02188892235879969	0	0.10681772449660087	0.07220935552010133	0	0.07435357181130087	0.060429974357701255	0	0.1677287866818009	0.007819093874301686	5	22	5
O75506	Heat shock factor-binding protein 1 OS=Homo sapiens GN=HSBP1 PE=1 SV=1	0	0.09231453752827967	0.028821611531359537	0	0.07608184737622992	-0.02769719645134039	0	0.004688537133080928	-0.07844293719520934	0	0.0681427392706695	-0.016299092193150955	0	0.10666817513454063	-0.11901815829615003	0	0.20865201179386084	0.13038175359424997	0	-0.011487769302830131	0.016697702808169623	0	0.07758843890494127	-0.02381816216420951	0	0.16716404135342877	-0.011366154442640664	0	0.03330070415944952	-0.024917240863659984	0	0.03966170331989005	-0.1264920448801501	0	0.08349878503558905	-0.1040615504986917	0	-0.026967629542379967	-0.08933222593376833	0	0.07652939977747053	-0.08261505489508991	0	0.08376926855258127	-0.11270681442705843	0	0.16317584105581062	0.09651289416935072	0	0.05738039179910892	-0.03623104180419112	0	0.044536112451909915	-0.1450282775698799	4	19	5
O75521	Enoyl-CoA delta isomerase 2, mitochondrial OS=Homo sapiens GN=ECI2 PE=1 SV=4	0	-0.10479013321840114	-0.06947471712910058	0	0.004888744446200022	0.030445450514600125	0	-0.06905675872659955	0.035332541615900936	0	0.019896160863099865	0.0704623165028	0	-0.0035118243810003946	0.06986476262649965	0	-0.05294080263529999	-0.02320976663219909	0	0.042052930317501236	0.052638448146101524	0	0.037269203108300175	-0.004594622685100802	0	0.014123958415598992	0.04179633531039961	0	0.1223144200389008	0.06116685394909993	0	0.12134009927709855	0.05468291021559857	0	0.13372901072549936	0.0850706921348987	0	-0.0012962318891993618	-0.07433797462780056	0	0.010814523791600195	-0.027472073582901047	0	-0.04000787446230092	-0.018614493646200714	0	-1.517622131590457e-4	0.002953325636189774	0	-0.07540708025383047	-0.10857676253755066	0	0.15494556561204043	0.10262151012017995	10	47	14
O75531	Barrier-to-autointegration factor OS=Homo sapiens GN=BANF1 PE=1 SV=1	0	0.11409007648059877	0.08521702815700039	0	-0.13754413940620047	0.05742408320880088	0	-0.016531106097561477	0.0033200377466986453	0	0.02868304896659879	0.00819979102930013	0	-0.036850687309600616	-0.03463265791920023	0	0.05515037076090046	0.07591994625620124	0	0.13249987512480033	0.08748769274920143	0	-0.025403808662600724	-0.039344994032800784	0	0.14451579739579934	0.04179342483080006	0	0.32858194814810027	-0.018303281916798753	0	0.31244023143210065	0.07079227926720044	0	0.33942907584570037	-0.007128961060699268	0	0.40075488560599837	-0.08538206947360116	0	0.2694362651283999	0.020008978144899103	0	0.3297458972805014	0.10444658570879994	0	-0.06709094040709118	-0.3127290732466115	0	-0.09803022044052945	0.09680433904518004	0	0.0111471229534299	-0.1871800712937901	4	27	6
O75533	Splicing factor 3B subunit 1 OS=Homo sapiens GN=SF3B1 PE=1 SV=3	0	0.18117842390380012	-0.15341632406129868	0	0.26903866202570015	-0.11003157674200104	0	0.1578801022556	-0.057382310007000115	0	0.4259555174420999	0.012597512900999419	0	0.23734526673499978	-0.08457753319989969	0	0.23621332961899988	-0.03138850537190052	0	0.49026318078609954	0.10119464079109974	0	0.28589241759240025	-0.015131774397399766	0	0.12326574714909988	-0.01896757913330127	0	0.2280461371175999	-0.001464168453999548	0	0.1733015870622996	0.00969627035239995	0	-0.08707409054689919	-0.05584299049469976	0	0.10417425796749846	0.10492266091149993	0	0.0651513829080006	0.019652047945900364	0	-0.24294182989160085	-0.034730768064299866	0	0.06377680235009997	0.0016584822009999556	0	-0.01261509421209972	-0.05407088835660012	0	-0.16923579606309858	-0.10147919864459887	38	164	36
O75554	WW domain-binding protein 4 OS=Homo sapiens GN=WBP4 PE=1 SV=1	0	0.0748114381036693	-0.06349229869048045	0	0.04779138389524107	0.0021434698374402927	0	-0.028863548313740495	-0.052010439247180074	0	-0.07375778585624992	-0.14390716773629997	0	-0.08853966136629943	-0.08065142283818005	0	-0.06993646343340032	-0.05411175760766085	0	-0.03558617489590965	-0.0097047448774088	0	-0.01451578971360945	-0.03269499430910017	0	0.0036930780133701546	0.00814071117800097	0	-0.02833082358420924	0.054319358650440464	0	-0.04397448174466945	-0.033878152588339816	0	-0.13331780306039853	-0.06615774668835961	0	-0.0448868916985905	0.0997577477647198	0	-0.027140239857480708	0.02137303884533992	0	0.08331864452601856	-0.1171149701071812	0	-0.08584927818693089	-0.09553803398958038	0	-0.0013803821857809595	0.05370539936490992	0	-0.05477617441650118	-0.025577813100570168	4	11	4
O75569	Interferon-inducible double-stranded RNA-dependent protein kinase activator A OS=Homo sapiens GN=PRKRA PE=1 SV=1	0	0.09492387289902915	-0.14492052684627055	0	0.20906785198199174	-0.01307435419224845	0	0.21689862120456027	0.10574662098253995	0	-0.10234948361839002	-0.04623748132448924	0	0.03026343448216906	0.06537996809985991	0	0.019266979965919973	0.013057122693750145	0	-0.055721207203060175	0.0037575757484802352	0	-0.023928545092830156	-0.09499855799788026	0	0.06411148518119969	-0.07392912068918989	0	-0.03879481184931066	-0.055926918534040304	0	0.07335265929377055	0.0026606915186899727	0	0.017460118977390415	-0.026421397377629496	0	-0.0076059721180596895	0.08866755003950999	0	-0.006252953721450183	-0.04617546803472017	0	-0.01750351397148986	-0.07452584487328018	0	-0.028674590676621037	-0.03369934492422999	0	0.05996541838067948	-0.005537392084029591	0	-0.10702347269053014	-0.055632320563690385	7	15	5
O75607	Nucleoplasmin-3 OS=Homo sapiens GN=NPM3 PE=1 SV=3	0	0.08871362190262033	-0.012397822765530364	0	0.08328095014704928	-0.09792792857047061	0	0.06128224569100027	-0.08255909347481882	0	0.03919239982676004	-0.04214289385117098	0	0.19303345059202925	0.04424323464586877	0	0.08984742684569902	0.028778037384009636	0	0.21209758156463998	0.16735082722177097	0	0.036301258808249415	-0.046396108341451026	0	0.05765805276815961	0.00476176600292888	0	-0.00466560709013919	0.4149868715606502	0	-0.21988615872549033	-0.23126819686264	0	-0.049257328862898575	0.0234873541766909	0	0.00633325332533996	0.05592659836082081	0	-0.028426417772970503	0.04529716309393894	0	-0.07978315160160943	-0.11840883063848917	0	0.13659593767575018	0.15982361889119012	0	0.050936832615469996	0.1366392587658396	0	-0.05304481985641907	0.005428159509040853	3	10	3
O75608	Acyl-protein thioesterase 1 OS=Homo sapiens GN=LYPLA1 PE=1 SV=1	0	-0.023222460780029763	0.06476703281984975	0	-0.08097278379169026	0.0446971170081607	0	-0.08230549611760019	-0.05003955453459952	0	-0.0995939105404009	-0.05148940500797039	0	-0.052889287238619076	-0.011594137935139415	0	-0.04220886847886085	0.026203915080788676	0	-0.03958041346120034	0.01600062906940103	0	-0.011218886220300206	0.067581251598300085	0	-0.050713470642898884	0.023626247361800523	0	0.004214825212601525	0.0429063966219001	0	0.0049708203411000795	0.010746912498499128	0	0.08187330883900046	-0.030805518555000688	0	-0.035532627485400425	0.06769502729170007	0	0.04337739407979946	-0.028463134078000607	0	0.010031388294299504	-0.08610264118729916	0	-0.009611449506278902	0.06904253753729961	0	0.026372130362769752	0.03383275414286935	0	0.017083744180970584	-0.10968579706733017	6	30	6
O75629	Protein CREG1 OS=Homo sapiens GN=CREG1 PE=1 SV=1	0	0.06494658183760116	-0.07764949140471877	0	0.20039416921489028	0.09461202637099042	0	-0.018598550744348685	0.037524653579360745	0	0.0038892581910499047	4.887549228591581e-4	0	0.08895278803626017	0.05100586816696051	0	0.009783504945700017	0.07667328650816074	0	0.21218000087539934	0.1607387350483087	0	0.17243318996369972	0.06795764829474038	0	0.07077539552312118	0.09656341974105054	0	0.16924932931123937	0.0912658052395896	0	0.0101532828112596	-0.12564470940013983	0	0.08266080085321015	0.03782325238942974	0	0.1889469076793997	0.11892104602261888	0	0.2510850743269408	0.0831130134360194	0	0.11394608027402953	0.024407470051420077	0	0.18195474656277	0.0976137461688289	0	0.14397429713782017	0.0930644912902796	0	0.18618750104966963	0.12281453967809952	4	10	3
O75643	U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Homo sapiens GN=SNRNP200 PE=1 SV=2	0	0.2668852322701998	-0.03050704842870111	0	0.27984726822490025	-0.002374441550399453	0	0.19668877250230032	-0.05918397023700095	0	0.16649248183619925	-8.182645655008258e-4	0	0.13705483096509852	-0.0832395157731014	0	0.1456922398954994	0.01844362337089933	0	0.15048121436939965	-0.016522967509800424	0	-0.006458479668399519	-0.08837918144079993	0	-0.08748671826540111	-0.1339707835590005	0	-0.037922199732800976	-0.09894940146349995	0	0.039850282192100295	0.03230235423600014	0	-0.2555184181015999	-0.06864082932129989	0	0.0017915562241999083	-0.049074863238599775	0	0.011945470723199847	-0.011067026223800625	0	-0.20562115250590018	0.08140232990019847	0	0.16597593823239976	0.06264915166870111	0	0.048722514214299295	0.09533350378649885	0	-0.021557624210000625	0.0679403717996987	59	189	52
O75663	TIP41-like protein OS=Homo sapiens GN=TIPRL PE=1 SV=2	0	-0.023460635281420394	-0.02880238242149069	0	-0.11056707667269094	-0.06743569866843124	0	-0.001922068773408725	0.016008918576821074	0	-0.11370400890089982	-0.039154527791099625	0	-0.092625507365669435	-0.0773063098313802	0	-0.0721195534159893	0.012168957954001414	0	-0.06995749061556111	-0.040076535734311136	0	-0.02383648347321099	0.07965323257258028	0	0.06402733559380991	0.12629118987410948	0	-0.04866404133044	-0.04191715853274047	0	0.11521998317136983	0.12212348518793092	0	0.07846583611860858	0.2037341475347798	0	-0.11537236471875012	-0.08545232948748094	0	0.03490061076047013	0.06189487653167092	0	0.011083493504159492	0.1213687193124997	0	-0.06067425645595925	-0.09164333027470839	0	-0.08158825585770124	-0.015184789668110099	0	0.04914419482729926	0.18486000765071964	10	32	10
O75674	TOM1-like protein 1 OS=Homo sapiens GN=TOM1L1 PE=1 SV=2	0	0.025306232879389157	0.04541599982215061	0	0.07141195454713944	0.051852389661299014	0	0.11295826954114929	0.05244256059759955	0	0.026954784739389837	0.041450107281360005	0	0.06936052372189039	0.07742904777874138	0	0.06364118156558973	0.00540679256985932	0	0.0227097231477007	-0.004597276997198918	0	-0.013595470904080642	-0.004111769498249984	0	-0.0026700076109591464	-0.04446195221103011	0	0.13873995456669963	0.09197075428328993	0	-0.03994408671928973	0.013570130023960125	0	-0.03193162716531006	-0.08658192191647007	0	-0.01764051822840962	-0.02626155404815922	0	0.07303883146088008	0.07061159294755015	0	0.10929819123319007	0.05166399802225019	0	-0.03333466410340957	-0.04096963072342952	0	0.006137768989420422	-0.056388454601379756	0	0.06289242267942985	-0.03027456285143959	6	13	5
O75683	Surfeit locus protein 6 OS=Homo sapiens GN=SURF6 PE=1 SV=3	0	0.07245682998492065	0.15780287720579977	0	-0.018450258285989563	-0.05634997736365932	0	-0.037005721175109585	0.09095397636586	0	0.1122308798844589	0.14902313937825973	0	-0.04594519941258923	-0.024729455709589843	0	-0.04419756940384012	-0.04068846766334033	0	0.1511812176276699	0.14896886460577008	0	0.2014641328794191	0.2147097058490992	0	0.09220671995709928	0.05744460100886961	0	0.2541376630102512	0.2851711352091595	0	0.2944098718737802	0.1391455488745592	0	0.19091350108141114	0.08173942913809995	0	0.2936666889430004	0.21878696913637974	0	0.2915876148550005	0.07165195859080065	0	0.1730026795049504	0.005160595448760574	0	0.23700469176247907	0.2999875662967	0	0.267931790936089	0.16973387375353965	0	-0.04545234089734862	-0.19686644136956843	10	30	7
